tournament_id,tournament_name,gender,board_type,miniboard_url,results_url
29280,Remax Prime Properties Bearkat Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29280.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29280
29287,2024 Zach Johnson Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29287.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29287
29287,2024 Zach Johnson Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29287.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29287
29248,2024 True North Classic,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29248.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29248
29248,2024 True North Classic,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29248.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29248
29249,2024 True North Classic,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29249.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29249
29249,2024 True North Classic,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29249.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29249
29278,The National Preview,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29278.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29278
29278,The National Preview,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29278.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29278
29267,Ashland Womens Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29267.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29267
29267,Ashland Womens Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29267.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29267
29285,Black Hills State Classic,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29285.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29285
29285,Black Hills State Classic,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29285.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29285
29281,Valero Texas Collegiate,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29281.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29281
29281,Valero Texas Collegiate,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29281.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29281
29276,Rod Myers Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29276.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29276
29276,Rod Myers Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29276.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29276
29242,Purdue Fall Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29242.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29242
29242,Purdue Fall Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29242.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29242
29274,The Mary Fossum Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29274.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29274
29274,The Mary Fossum Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29274.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29274
29266,Purdue Fall Individual,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29266.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29266
29227,2024 Women's Mason Rudolph Championship,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29227.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29227
29227,2024 Women's Mason Rudolph Championship,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29227.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29227
29254,OFCC/Fighting Illini Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29254.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29254
29254,OFCC/Fighting Illini Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29254.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29254
29283,William H. Tucker Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29283.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29283
29283,William H. Tucker Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29283.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29283
29271,Brittany Kelly Classic,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29271.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29271
29271,Brittany Kelly Classic,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29271.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29271
29224,Hardrocker Fall Invite,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29224.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29224
29224,Hardrocker Fall Invite,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29224.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29224
29223,Hardrocker Fall Invite,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29223.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29223
29223,Hardrocker Fall Invite,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29223.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29223
29259,RJGA Shootout at Estrella,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29259.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29259
29259,RJGA Shootout at Estrella,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29259.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29259
29250,SCAC Preview Men,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29250.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29250
29250,SCAC Preview Men,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29250.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29250
29255,SCAC Preview Women,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29255.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29255
29255,SCAC Preview Women,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29255.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29255
29269,Put Me In Coach Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29269.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29269
29251,The Cardinal Cup,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29251.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29251
29251,The Cardinal Cup,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29251.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29251
29237,Forest Hills Fall Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29237.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29237
29237,Forest Hills Fall Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29237.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29237
29238,HCAC Preview,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29238.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29238
29238,HCAC Preview,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29238.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29238
29263,IWU Fall Classic,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29263.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29263
29263,IWU Fall Classic,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29263.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29263
29260,Saint John's Fall Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29260.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29260
29260,Saint John's Fall Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29260.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29260
29261,WLC Fall Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29261.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29261
29261,SWLC Fall Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29261.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29261
29265,St. Kate's Fall Invite,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29265.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29265
29265,St. Kate's Fall Invite,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29265.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29265
29258,Annika International Presented by 3M,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29258.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29258
29258,Annika International Presented by 3M,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29258.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29258
29245,Golfweek Fall Challenge - Men,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29245.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29245
29245,Golfweek Fall Challenge - Men,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29245.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29245
29246,Golfweek Fall Challenge - Women,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29246.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29246
29246,Golfweek Fall Challenge - Women,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29246.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29246
29247,Myrtle Beach Golf Trip Intercollegiate,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29247.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29247
29247,Myrtle Beach Golf Trip Intercollegiate,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29247.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29247
29232,Southern Dunes Invitational Hosted by USC,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29232.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29232
29232,Southern Dunes Invitational Hosted by USC,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29232.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29232
29231,Branch Law,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29231.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29231
29231,Branch Law,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29231.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29231
29230,Inverness Intercollegiate,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29230.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29230
29230,Inverness Intercollegiate,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29230.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29230
29252,Bushnell Fall Invitational,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29252.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29252
29252,Bushnell Fall Invitational,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29252.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29252
29253,Bushnell Fall Invitational,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29253.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29253
29253,Bushnell Fall Invitational,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29253.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29253
29243,The Sahalee Players Championship,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29243.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29243
29243,The Sahalee Players Championship,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29243.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29243
29239,2024 Ladies Point Fall Invite,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29239.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29239
29239,2024 Ladies Point Fall Invite,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29239.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29239
29226,Boilermaker Classic,Women,team,https://score.golfstat.com/miniboards/tleaderboard_29226.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29226
29226,Boilermaker Classic,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29226.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29226
29225,Culver's Edgewood College Fall Classic,Men,team,https://score.golfstat.com/miniboards/tleaderboard_29225.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29225
29225,Culver's Edgewood College Fall Classic,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29225.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29225
29211,Golfweek Hoosier Women's Amateur,Women,player,https://score.golfstat.com/miniboards/pleaderboard_29211.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29211
29212,Golfweek Hoosier Men's Amateur,Men,player,https://score.golfstat.com/miniboards/pleaderboard_29212.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29212
29296,WIAA Division 1,HS GIRLS,team,https://score.golfstat.com/miniboards/tleaderboard_29296.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29296
29296,WIAA Division 1,HS GIRLS,player,https://score.golfstat.com/miniboards/pleaderboard_29296.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29296
29297,WIAA Division 2,HS GIRLS,team,https://score.golfstat.com/miniboards/tleaderboard_29297.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=team&tid=29297
29297,WIAA Division 2,HS GIRLS,player,https://score.golfstat.com/miniboards/pleaderboard_29297.html,https://results.golfstat.com/public/leaderboards/gsnav.cfm?pg=player&tid=29297
